"","milepoint","lat","long","time_numeric","grid_loc","loc_ind","Date","counts"
"2585",17.75,40.6994372,-111.9528243,1963.66667,"[17.5,18)","[17.5,18)",2020-05-17 16:00:00,1
"2586",17.75,40.6994372,-111.9528243,1994.11111,"[17.5,18)","[17.5,18)",2020-06-17 02:39:59,2
"2587",17.75,40.6994372,-111.9528243,2024.55556,"[17.5,18)","[17.5,18)",2020-07-17 13:20:00,0
"2588",17.75,40.6994372,-111.9528243,2055,"[17.5,18)","[17.5,18)",2020-08-17 00:00:00,1
"2589",17.75,40.6994372,-111.9528243,2085.44444,"[17.5,18)","[17.5,18)",2020-09-16 10:39:59,0
"2590",17.75,40.6994372,-111.9528243,2115.88889,"[17.5,18)","[17.5,18)",2020-10-16 21:20:00,0
"2591",17.75,40.6994372,-111.9528243,2146.33333,"[17.5,18)","[17.5,18)",2020-11-16 07:59:59,2
"2592",17.75,40.6994372,-111.9528243,2176.77778,"[17.5,18)","[17.5,18)",2020-12-16 18:40:00,3
"2593",18.25,40.70671627,-111.953074,15.22222,"[18,18.5)","[18,18.5)",2015-01-16 05:19:59,1
"2594",18.25,40.70671627,-111.953074,45.66667,"[18,18.5)","[18,18.5)",2015-02-15 16:00:00,0
"2595",18.25,40.70671627,-111.953074,76.11111,"[18,18.5)","[18,18.5)",2015-03-18 02:39:59,1
"2596",18.25,40.70671627,-111.953074,106.55556,"[18,18.5)","[18,18.5)",2015-04-17 13:20:00,1
"2597",18.25,40.70671627,-111.953074,137,"[18,18.5)","[18,18.5)",2015-05-18 00:00:00,1
"2598",18.25,40.70671627,-111.953074,167.44444,"[18,18.5)","[18,18.5)",2015-06-17 10:39:59,1
"2599",18.25,40.70671627,-111.953074,197.88889,"[18,18.5)","[18,18.5)",2015-07-17 21:20:00,1
"2600",18.25,40.70671627,-111.953074,228.33333,"[18,18.5)","[18,18.5)",2015-08-17 07:59:59,2
"2601",18.25,40.70671627,-111.953074,258.77778,"[18,18.5)","[18,18.5)",2015-09-16 18:40:00,2
"2602",18.25,40.70671627,-111.953074,289.22222,"[18,18.5)","[18,18.5)",2015-10-17 05:19:59,4
"2603",18.25,40.70671627,-111.953074,319.66667,"[18,18.5)","[18,18.5)",2015-11-16 16:00:00,3
"2604",18.25,40.70671627,-111.953074,350.11111,"[18,18.5)","[18,18.5)",2015-12-17 02:39:59,0
"2605",18.25,40.70671627,-111.953074,380.55556,"[18,18.5)","[18,18.5)",2016-01-16 13:20:00,1
"2606",18.25,40.70671627,-111.953074,411,"[18,18.5)","[18,18.5)",2016-02-16 00:00:00,1
"2607",18.25,40.70671627,-111.953074,441.44444,"[18,18.5)","[18,18.5)",2016-03-17 10:39:59,2
"2608",18.25,40.70671627,-111.953074,471.88889,"[18,18.5)","[18,18.5)",2016-04-16 21:20:00,2
"2609",18.25,40.70671627,-111.953074,502.33333,"[18,18.5)","[18,18.5)",2016-05-17 07:59:59,0
"2610",18.25,40.70671627,-111.953074,532.77778,"[18,18.5)","[18,18.5)",2016-06-16 18:40:00,2
"2611",18.25,40.70671627,-111.953074,563.22222,"[18,18.5)","[18,18.5)",2016-07-17 05:19:59,3
"2612",18.25,40.70671627,-111.953074,593.66667,"[18,18.5)","[18,18.5)",2016-08-16 16:00:00,2
"2613",18.25,40.70671627,-111.953074,624.11111,"[18,18.5)","[18,18.5)",2016-09-16 02:39:59,1
"2614",18.25,40.70671627,-111.953074,654.55556,"[18,18.5)","[18,18.5)",2016-10-16 13:20:00,2
"2615",18.25,40.70671627,-111.953074,685,"[18,18.5)","[18,18.5)",2016-11-16 00:00:00,5
"2616",18.25,40.70671627,-111.953074,715.44444,"[18,18.5)","[18,18.5)",2016-12-16 10:39:59,2
"2617",18.25,40.70671627,-111.953074,745.88889,"[18,18.5)","[18,18.5)",2017-01-15 21:20:00,3
"2618",18.25,40.70671627,-111.953074,776.33333,"[18,18.5)","[18,18.5)",2017-02-15 07:59:59,2
"2619",18.25,40.70671627,-111.953074,806.77778,"[18,18.5)","[18,18.5)",2017-03-17 18:40:00,2
"2620",18.25,40.70671627,-111.953074,837.22222,"[18,18.5)","[18,18.5)",2017-04-17 05:19:59,2
"2621",18.25,40.70671627,-111.953074,867.66667,"[18,18.5)","[18,18.5)",2017-05-17 16:00:00,5
"2622",18.25,40.70671627,-111.953074,898.11111,"[18,18.5)","[18,18.5)",2017-06-17 02:39:59,3
"2623",18.25,40.70671627,-111.953074,928.55556,"[18,18.5)","[18,18.5)",2017-07-17 13:20:00,4
"2624",18.25,40.70671627,-111.953074,959,"[18,18.5)","[18,18.5)",2017-08-17 00:00:00,2
"2625",18.25,40.70671627,-111.953074,989.44444,"[18,18.5)","[18,18.5)",2017-09-16 10:39:59,3
"2626",18.25,40.70671627,-111.953074,1019.88889,"[18,18.5)","[18,18.5)",2017-10-16 21:20:00,4
"2627",18.25,40.70671627,-111.953074,1050.33333,"[18,18.5)","[18,18.5)",2017-11-16 07:59:59,3
"2628",18.25,40.70671627,-111.953074,1080.77778,"[18,18.5)","[18,18.5)",2017-12-16 18:40:00,4
"2629",18.25,40.70671627,-111.953074,1111.22222,"[18,18.5)","[18,18.5)",2018-01-16 05:19:59,1
"2630",18.25,40.70671627,-111.953074,1141.66667,"[18,18.5)","[18,18.5)",2018-02-15 16:00:00,1
"2631",18.25,40.70671627,-111.953074,1172.11111,"[18,18.5)","[18,18.5)",2018-03-18 02:39:59,0
"2632",18.25,40.70671627,-111.953074,1202.55556,"[18,18.5)","[18,18.5)",2018-04-17 13:20:00,0
"2633",18.25,40.70671627,-111.953074,1233,"[18,18.5)","[18,18.5)",2018-05-18 00:00:00,0
"2634",18.25,40.70671627,-111.953074,1263.44444,"[18,18.5)","[18,18.5)",2018-06-17 10:39:59,2
"2635",18.25,40.70671627,-111.953074,1293.88889,"[18,18.5)","[18,18.5)",2018-07-17 21:20:00,1
"2636",18.25,40.70671627,-111.953074,1324.33333,"[18,18.5)","[18,18.5)",2018-08-17 07:59:59,1
"2637",18.25,40.70671627,-111.953074,1354.77778,"[18,18.5)","[18,18.5)",2018-09-16 18:40:00,3
"2638",18.25,40.70671627,-111.953074,1385.22222,"[18,18.5)","[18,18.5)",2018-10-17 05:19:59,0
"2639",18.25,40.70671627,-111.953074,1415.66667,"[18,18.5)","[18,18.5)",2018-11-16 16:00:00,3
"2640",18.25,40.70671627,-111.953074,1446.11111,"[18,18.5)","[18,18.5)",2018-12-17 02:39:59,0
"2641",18.25,40.70671627,-111.953074,1476.55556,"[18,18.5)","[18,18.5)",2019-01-16 13:20:00,2
"2642",18.25,40.70671627,-111.953074,1507,"[18,18.5)","[18,18.5)",2019-02-16 00:00:00,1
"2643",18.25,40.70671627,-111.953074,1537.44444,"[18,18.5)","[18,18.5)",2019-03-18 10:39:59,2
"2644",18.25,40.70671627,-111.953074,1567.88889,"[18,18.5)","[18,18.5)",2019-04-17 21:20:00,3
"2645",18.25,40.70671627,-111.953074,1598.33333,"[18,18.5)","[18,18.5)",2019-05-18 07:59:59,2
"2646",18.25,40.70671627,-111.953074,1628.77778,"[18,18.5)","[18,18.5)",2019-06-17 18:40:00,2
"2647",18.25,40.70671627,-111.953074,1659.22222,"[18,18.5)","[18,18.5)",2019-07-18 05:19:59,0
"2648",18.25,40.70671627,-111.953074,1689.66667,"[18,18.5)","[18,18.5)",2019-08-17 16:00:00,2
"2649",18.25,40.70671627,-111.953074,1720.11111,"[18,18.5)","[18,18.5)",2019-09-17 02:39:59,2
"2650",18.25,40.70671627,-111.953074,1750.55556,"[18,18.5)","[18,18.5)",2019-10-17 13:20:00,2
"2651",18.25,40.70671627,-111.953074,1781,"[18,18.5)","[18,18.5)",2019-11-17 00:00:00,1
"2652",18.25,40.70671627,-111.953074,1811.44444,"[18,18.5)","[18,18.5)",2019-12-17 10:39:59,2
"2653",18.25,40.70671627,-111.953074,1841.88889,"[18,18.5)","[18,18.5)",2020-01-16 21:20:00,3
"2654",18.25,40.70671627,-111.953074,1872.33333,"[18,18.5)","[18,18.5)",2020-02-16 07:59:59,3
"2655",18.25,40.70671627,-111.953074,1902.77778,"[18,18.5)","[18,18.5)",2020-03-17 18:40:00,1
"2656",18.25,40.70671627,-111.953074,1933.22222,"[18,18.5)","[18,18.5)",2020-04-17 05:19:59,0
"2657",18.25,40.70671627,-111.953074,1963.66667,"[18,18.5)","[18,18.5)",2020-05-17 16:00:00,1
"2658",18.25,40.70671627,-111.953074,1994.11111,"[18,18.5)","[18,18.5)",2020-06-17 02:39:59,0
"2659",18.25,40.70671627,-111.953074,2024.55556,"[18,18.5)","[18,18.5)",2020-07-17 13:20:00,1
"2660",18.25,40.70671627,-111.953074,2055,"[18,18.5)","[18,18.5)",2020-08-17 00:00:00,0
"2661",18.25,40.70671627,-111.953074,2085.44444,"[18,18.5)","[18,18.5)",2020-09-16 10:39:59,2
"2662",18.25,40.70671627,-111.953074,2115.88889,"[18,18.5)","[18,18.5)",2020-10-16 21:20:00,1
"2663",18.25,40.70671627,-111.953074,2146.33333,"[18,18.5)","[18,18.5)",2020-11-16 07:59:59,2
"2664",18.25,40.70671627,-111.953074,2176.77778,"[18,18.5)","[18,18.5)",2020-12-16 18:40:00,0
"2665",18.75,40.71415727,-111.9535989,15.22222,"[18.5,19)","[18.5,19)",2015-01-16 05:19:59,0
"2666",18.75,40.71415727,-111.9535989,45.66667,"[18.5,19)","[18.5,19)",2015-02-15 16:00:00,1
"2667",18.75,40.71415727,-111.9535989,76.11111,"[18.5,19)","[18.5,19)",2015-03-18 02:39:59,1
"2668",18.75,40.71415727,-111.9535989,106.55556,"[18.5,19)","[18.5,19)",2015-04-17 13:20:00,0
"2669",18.75,40.71415727,-111.9535989,137,"[18.5,19)","[18.5,19)",2015-05-18 00:00:00,1
"2670",18.75,40.71415727,-111.9535989,167.44444,"[18.5,19)","[18.5,19)",2015-06-17 10:39:59,2
"2671",18.75,40.71415727,-111.9535989,197.88889,"[18.5,19)","[18.5,19)",2015-07-17 21:20:00,0
"2672",18.75,40.71415727,-111.9535989,228.33333,"[18.5,19)","[18.5,19)",2015-08-17 07:59:59,1
"2673",18.75,40.71415727,-111.9535989,258.77778,"[18.5,19)","[18.5,19)",2015-09-16 18:40:00,2
"2674",18.75,40.71415727,-111.9535989,289.22222,"[18.5,19)","[18.5,19)",2015-10-17 05:19:59,1
"2675",18.75,40.71415727,-111.9535989,319.66667,"[18.5,19)","[18.5,19)",2015-11-16 16:00:00,2
"2676",18.75,40.71415727,-111.9535989,350.11111,"[18.5,19)","[18.5,19)",2015-12-17 02:39:59,2
"2677",18.75,40.71415727,-111.9535989,380.55556,"[18.5,19)","[18.5,19)",2016-01-16 13:20:00,0
"2678",18.75,40.71415727,-111.9535989,411,"[18.5,19)","[18.5,19)",2016-02-16 00:00:00,1
"2679",18.75,40.71415727,-111.9535989,441.44444,"[18.5,19)","[18.5,19)",2016-03-17 10:39:59,0
"2680",18.75,40.71415727,-111.9535989,471.88889,"[18.5,19)","[18.5,19)",2016-04-16 21:20:00,0
"2681",18.75,40.71415727,-111.9535989,502.33333,"[18.5,19)","[18.5,19)",2016-05-17 07:59:59,1
"2682",18.75,40.71415727,-111.9535989,532.77778,"[18.5,19)","[18.5,19)",2016-06-16 18:40:00,3
"2683",18.75,40.71415727,-111.9535989,563.22222,"[18.5,19)","[18.5,19)",2016-07-17 05:19:59,4
"2684",18.75,40.71415727,-111.9535989,593.66667,"[18.5,19)","[18.5,19)",2016-08-16 16:00:00,4
"2685",18.75,40.71415727,-111.9535989,624.11111,"[18.5,19)","[18.5,19)",2016-09-16 02:39:59,0
"2686",18.75,40.71415727,-111.9535989,654.55556,"[18.5,19)","[18.5,19)",2016-10-16 13:20:00,6
"2687",18.75,40.71415727,-111.9535989,685,"[18.5,19)","[18.5,19)",2016-11-16 00:00:00,1
"2688",18.75,40.71415727,-111.9535989,715.44444,"[18.5,19)","[18.5,19)",2016-12-16 10:39:59,1
"2689",18.75,40.71415727,-111.9535989,745.88889,"[18.5,19)","[18.5,19)",2017-01-15 21:20:00,1
"2690",18.75,40.71415727,-111.9535989,776.33333,"[18.5,19)","[18.5,19)",2017-02-15 07:59:59,1
"2691",18.75,40.71415727,-111.9535989,806.77778,"[18.5,19)","[18.5,19)",2017-03-17 18:40:00,0
"2692",18.75,40.71415727,-111.9535989,837.22222,"[18.5,19)","[18.5,19)",2017-04-17 05:19:59,3
"2693",18.75,40.71415727,-111.9535989,867.66667,"[18.5,19)","[18.5,19)",2017-05-17 16:00:00,5
"2694",18.75,40.71415727,-111.9535989,898.11111,"[18.5,19)","[18.5,19)",2017-06-17 02:39:59,1
"2695",18.75,40.71415727,-111.9535989,928.55556,"[18.5,19)","[18.5,19)",2017-07-17 13:20:00,5
"2696",18.75,40.71415727,-111.9535989,959,"[18.5,19)","[18.5,19)",2017-08-17 00:00:00,4
"2697",18.75,40.71415727,-111.9535989,989.44444,"[18.5,19)","[18.5,19)",2017-09-16 10:39:59,6
"2698",18.75,40.71415727,-111.9535989,1019.88889,"[18.5,19)","[18.5,19)",2017-10-16 21:20:00,2
"2699",18.75,40.71415727,-111.9535989,1050.33333,"[18.5,19)","[18.5,19)",2017-11-16 07:59:59,0
"2700",18.75,40.71415727,-111.9535989,1080.77778,"[18.5,19)","[18.5,19)",2017-12-16 18:40:00,0
"2701",18.75,40.71415727,-111.9535989,1111.22222,"[18.5,19)","[18.5,19)",2018-01-16 05:19:59,1
"2702",18.75,40.71415727,-111.9535989,1141.66667,"[18.5,19)","[18.5,19)",2018-02-15 16:00:00,1
"2703",18.75,40.71415727,-111.9535989,1172.11111,"[18.5,19)","[18.5,19)",2018-03-18 02:39:59,1
"2704",18.75,40.71415727,-111.9535989,1202.55556,"[18.5,19)","[18.5,19)",2018-04-17 13:20:00,2
"2705",18.75,40.71415727,-111.9535989,1233,"[18.5,19)","[18.5,19)",2018-05-18 00:00:00,3
"2706",18.75,40.71415727,-111.9535989,1263.44444,"[18.5,19)","[18.5,19)",2018-06-17 10:39:59,1
"2707",18.75,40.71415727,-111.9535989,1293.88889,"[18.5,19)","[18.5,19)",2018-07-17 21:20:00,1
"2708",18.75,40.71415727,-111.9535989,1324.33333,"[18.5,19)","[18.5,19)",2018-08-17 07:59:59,2
"2709",18.75,40.71415727,-111.9535989,1354.77778,"[18.5,19)","[18.5,19)",2018-09-16 18:40:00,1
"2710",18.75,40.71415727,-111.9535989,1385.22222,"[18.5,19)","[18.5,19)",2018-10-17 05:19:59,2
"2711",18.75,40.71415727,-111.9535989,1415.66667,"[18.5,19)","[18.5,19)",2018-11-16 16:00:00,0
"2712",18.75,40.71415727,-111.9535989,1446.11111,"[18.5,19)","[18.5,19)",2018-12-17 02:39:59,1
"2713",18.75,40.71415727,-111.9535989,1476.55556,"[18.5,19)","[18.5,19)",2019-01-16 13:20:00,2
"2714",18.75,40.71415727,-111.9535989,1507,"[18.5,19)","[18.5,19)",2019-02-16 00:00:00,2
"2715",18.75,40.71415727,-111.9535989,1537.44444,"[18.5,19)","[18.5,19)",2019-03-18 10:39:59,1
"2716",18.75,40.71415727,-111.9535989,1567.88889,"[18.5,19)","[18.5,19)",2019-04-17 21:20:00,5
"2717",18.75,40.71415727,-111.9535989,1598.33333,"[18.5,19)","[18.5,19)",2019-05-18 07:59:59,2
"2718",18.75,40.71415727,-111.9535989,1628.77778,"[18.5,19)","[18.5,19)",2019-06-17 18:40:00,3
"2719",18.75,40.71415727,-111.9535989,1659.22222,"[18.5,19)","[18.5,19)",2019-07-18 05:19:59,1
"2720",18.75,40.71415727,-111.9535989,1689.66667,"[18.5,19)","[18.5,19)",2019-08-17 16:00:00,4
"2721",18.75,40.71415727,-111.9535989,1720.11111,"[18.5,19)","[18.5,19)",2019-09-17 02:39:59,3
"2722",18.75,40.71415727,-111.9535989,1750.55556,"[18.5,19)","[18.5,19)",2019-10-17 13:20:00,1
"2723",18.75,40.71415727,-111.9535989,1781,"[18.5,19)","[18.5,19)",2019-11-17 00:00:00,1
"2724",18.75,40.71415727,-111.9535989,1811.44444,"[18.5,19)","[18.5,19)",2019-12-17 10:39:59,5
"2725",18.75,40.71415727,-111.9535989,1841.88889,"[18.5,19)","[18.5,19)",2020-01-16 21:20:00,1
"2726",18.75,40.71415727,-111.9535989,1872.33333,"[18.5,19)","[18.5,19)",2020-02-16 07:59:59,5
"2727",18.75,40.71415727,-111.9535989,1902.77778,"[18.5,19)","[18.5,19)",2020-03-17 18:40:00,0
"2728",18.75,40.71415727,-111.9535989,1933.22222,"[18.5,19)","[18.5,19)",2020-04-17 05:19:59,0
"2729",18.75,40.71415727,-111.9535989,1963.66667,"[18.5,19)","[18.5,19)",2020-05-17 16:00:00,1
"2730",18.75,40.71415727,-111.9535989,1994.11111,"[18.5,19)","[18.5,19)",2020-06-17 02:39:59,1
"2731",18.75,40.71415727,-111.9535989,2024.55556,"[18.5,19)","[18.5,19)",2020-07-17 13:20:00,0
"2732",18.75,40.71415727,-111.9535989,2055,"[18.5,19)","[18.5,19)",2020-08-17 00:00:00,1
"2733",18.75,40.71415727,-111.9535989,2085.44444,"[18.5,19)","[18.5,19)",2020-09-16 10:39:59,0
"2734",18.75,40.71415727,-111.9535989,2115.88889,"[18.5,19)","[18.5,19)",2020-10-16 21:20:00,1
"2735",18.75,40.71415727,-111.9535989,2146.33333,"[18.5,19)","[18.5,19)",2020-11-16 07:59:59,1
"2736",18.75,40.71415727,-111.9535989,2176.77778,"[18.5,19)","[18.5,19)",2020-12-16 18:40:00,0
"2737",19.25,40.72145735,-111.9527838,15.22222,"[19,19.5)","[19,19.5)",2015-01-16 05:19:59,1
"2738",19.25,40.72145735,-111.9527838,45.66667,"[19,19.5)","[19,19.5)",2015-02-15 16:00:00,0
"2739",19.25,40.72145735,-111.9527838,76.11111,"[19,19.5)","[19,19.5)",2015-03-18 02:39:59,0
"2740",19.25,40.72145735,-111.9527838,106.55556,"[19,19.5)","[19,19.5)",2015-04-17 13:20:00,3
"2741",19.25,40.72145735,-111.9527838,137,"[19,19.5)","[19,19.5)",2015-05-18 00:00:00,2
"2742",19.25,40.72145735,-111.9527838,167.44444,"[19,19.5)","[19,19.5)",2015-06-17 10:39:59,3
"2743",19.25,40.72145735,-111.9527838,197.88889,"[19,19.5)","[19,19.5)",2015-07-17 21:20:00,0
"2744",19.25,40.72145735,-111.9527838,228.33333,"[19,19.5)","[19,19.5)",2015-08-17 07:59:59,2
"2745",19.25,40.72145735,-111.9527838,258.77778,"[19,19.5)","[19,19.5)",2015-09-16 18:40:00,1
"2746",19.25,40.72145735,-111.9527838,289.22222,"[19,19.5)","[19,19.5)",2015-10-17 05:19:59,5
"2747",19.25,40.72145735,-111.9527838,319.66667,"[19,19.5)","[19,19.5)",2015-11-16 16:00:00,1
"2748",19.25,40.72145735,-111.9527838,350.11111,"[19,19.5)","[19,19.5)",2015-12-17 02:39:59,1
"2749",19.25,40.72145735,-111.9527838,380.55556,"[19,19.5)","[19,19.5)",2016-01-16 13:20:00,1
"2750",19.25,40.72145735,-111.9527838,411,"[19,19.5)","[19,19.5)",2016-02-16 00:00:00,2
"2751",19.25,40.72145735,-111.9527838,441.44444,"[19,19.5)","[19,19.5)",2016-03-17 10:39:59,1
"2752",19.25,40.72145735,-111.9527838,471.88889,"[19,19.5)","[19,19.5)",2016-04-16 21:20:00,0
"2753",19.25,40.72145735,-111.9527838,502.33333,"[19,19.5)","[19,19.5)",2016-05-17 07:59:59,3
"2754",19.25,40.72145735,-111.9527838,532.77778,"[19,19.5)","[19,19.5)",2016-06-16 18:40:00,4
"2755",19.25,40.72145735,-111.9527838,563.22222,"[19,19.5)","[19,19.5)",2016-07-17 05:19:59,1
"2756",19.25,40.72145735,-111.9527838,593.66667,"[19,19.5)","[19,19.5)",2016-08-16 16:00:00,2
"2757",19.25,40.72145735,-111.9527838,624.11111,"[19,19.5)","[19,19.5)",2016-09-16 02:39:59,1
"2758",19.25,40.72145735,-111.9527838,654.55556,"[19,19.5)","[19,19.5)",2016-10-16 13:20:00,4
"2759",19.25,40.72145735,-111.9527838,685,"[19,19.5)","[19,19.5)",2016-11-16 00:00:00,2
"2760",19.25,40.72145735,-111.9527838,715.44444,"[19,19.5)","[19,19.5)",2016-12-16 10:39:59,1
"2761",19.25,40.72145735,-111.9527838,745.88889,"[19,19.5)","[19,19.5)",2017-01-15 21:20:00,4
"2762",19.25,40.72145735,-111.9527838,776.33333,"[19,19.5)","[19,19.5)",2017-02-15 07:59:59,1
"2763",19.25,40.72145735,-111.9527838,806.77778,"[19,19.5)","[19,19.5)",2017-03-17 18:40:00,4
"2764",19.25,40.72145735,-111.9527838,837.22222,"[19,19.5)","[19,19.5)",2017-04-17 05:19:59,4
"2765",19.25,40.72145735,-111.9527838,867.66667,"[19,19.5)","[19,19.5)",2017-05-17 16:00:00,7
"2766",19.25,40.72145735,-111.9527838,898.11111,"[19,19.5)","[19,19.5)",2017-06-17 02:39:59,9
"2767",19.25,40.72145735,-111.9527838,928.55556,"[19,19.5)","[19,19.5)",2017-07-17 13:20:00,3
"2768",19.25,40.72145735,-111.9527838,959,"[19,19.5)","[19,19.5)",2017-08-17 00:00:00,1
"2769",19.25,40.72145735,-111.9527838,989.44444,"[19,19.5)","[19,19.5)",2017-09-16 10:39:59,2
"2770",19.25,40.72145735,-111.9527838,1019.88889,"[19,19.5)","[19,19.5)",2017-10-16 21:20:00,3
"2771",19.25,40.72145735,-111.9527838,1050.33333,"[19,19.5)","[19,19.5)",2017-11-16 07:59:59,2
"2772",19.25,40.72145735,-111.9527838,1080.77778,"[19,19.5)","[19,19.5)",2017-12-16 18:40:00,2
"2773",19.25,40.72145735,-111.9527838,1111.22222,"[19,19.5)","[19,19.5)",2018-01-16 05:19:59,1
"2774",19.25,40.72145735,-111.9527838,1141.66667,"[19,19.5)","[19,19.5)",2018-02-15 16:00:00,9
"2775",19.25,40.72145735,-111.9527838,1172.11111,"[19,19.5)","[19,19.5)",2018-03-18 02:39:59,1
"2776",19.25,40.72145735,-111.9527838,1202.55556,"[19,19.5)","[19,19.5)",2018-04-17 13:20:00,1
"2777",19.25,40.72145735,-111.9527838,1233,"[19,19.5)","[19,19.5)",2018-05-18 00:00:00,0
"2778",19.25,40.72145735,-111.9527838,1263.44444,"[19,19.5)","[19,19.5)",2018-06-17 10:39:59,1
"2779",19.25,40.72145735,-111.9527838,1293.88889,"[19,19.5)","[19,19.5)",2018-07-17 21:20:00,1
"2780",19.25,40.72145735,-111.9527838,1324.33333,"[19,19.5)","[19,19.5)",2018-08-17 07:59:59,1
"2781",19.25,40.72145735,-111.9527838,1354.77778,"[19,19.5)","[19,19.5)",2018-09-16 18:40:00,0
"2782",19.25,40.72145735,-111.9527838,1385.22222,"[19,19.5)","[19,19.5)",2018-10-17 05:19:59,1
"2783",19.25,40.72145735,-111.9527838,1415.66667,"[19,19.5)","[19,19.5)",2018-11-16 16:00:00,2
"2784",19.25,40.72145735,-111.9527838,1446.11111,"[19,19.5)","[19,19.5)",2018-12-17 02:39:59,6
"2785",19.25,40.72145735,-111.9527838,1476.55556,"[19,19.5)","[19,19.5)",2019-01-16 13:20:00,3
"2786",19.25,40.72145735,-111.9527838,1507,"[19,19.5)","[19,19.5)",2019-02-16 00:00:00,0
"2787",19.25,40.72145735,-111.9527838,1537.44444,"[19,19.5)","[19,19.5)",2019-03-18 10:39:59,1
"2788",19.25,40.72145735,-111.9527838,1567.88889,"[19,19.5)","[19,19.5)",2019-04-17 21:20:00,1
"2789",19.25,40.72145735,-111.9527838,1598.33333,"[19,19.5)","[19,19.5)",2019-05-18 07:59:59,2
"2790",19.25,40.72145735,-111.9527838,1628.77778,"[19,19.5)","[19,19.5)",2019-06-17 18:40:00,2
"2791",19.25,40.72145735,-111.9527838,1659.22222,"[19,19.5)","[19,19.5)",2019-07-18 05:19:59,1
"2792",19.25,40.72145735,-111.9527838,1689.66667,"[19,19.5)","[19,19.5)",2019-08-17 16:00:00,5
"2793",19.25,40.72145735,-111.9527838,1720.11111,"[19,19.5)","[19,19.5)",2019-09-17 02:39:59,4
"2794",19.25,40.72145735,-111.9527838,1750.55556,"[19,19.5)","[19,19.5)",2019-10-17 13:20:00,0
"2795",19.25,40.72145735,-111.9527838,1781,"[19,19.5)","[19,19.5)",2019-11-17 00:00:00,2
"2796",19.25,40.72145735,-111.9527838,1811.44444,"[19,19.5)","[19,19.5)",2019-12-17 10:39:59,5
"2797",19.25,40.72145735,-111.9527838,1841.88889,"[19,19.5)","[19,19.5)",2020-01-16 21:20:00,5
"2798",19.25,40.72145735,-111.9527838,1872.33333,"[19,19.5)","[19,19.5)",2020-02-16 07:59:59,1
"2799",19.25,40.72145735,-111.9527838,1902.77778,"[19,19.5)","[19,19.5)",2020-03-17 18:40:00,1
"2800",19.25,40.72145735,-111.9527838,1933.22222,"[19,19.5)","[19,19.5)",2020-04-17 05:19:59,2
"2801",19.25,40.72145735,-111.9527838,1963.66667,"[19,19.5)","[19,19.5)",2020-05-17 16:00:00,0
"2802",19.25,40.72145735,-111.9527838,1994.11111,"[19,19.5)","[19,19.5)",2020-06-17 02:39:59,2
"2803",19.25,40.72145735,-111.9527838,2024.55556,"[19,19.5)","[19,19.5)",2020-07-17 13:20:00,0
"2804",19.25,40.72145735,-111.9527838,2055,"[19,19.5)","[19,19.5)",2020-08-17 00:00:00,1
"2805",19.25,40.72145735,-111.9527838,2085.44444,"[19,19.5)","[19,19.5)",2020-09-16 10:39:59,0
"2806",19.25,40.72145735,-111.9527838,2115.88889,"[19,19.5)","[19,19.5)",2020-10-16 21:20:00,1
"2807",19.25,40.72145735,-111.9527838,2146.33333,"[19,19.5)","[19,19.5)",2020-11-16 07:59:59,1
"2808",19.25,40.72145735,-111.9527838,2176.77778,"[19,19.5)","[19,19.5)",2020-12-16 18:40:00,5
"2809",19.75,40.72833772,-111.9502569,15.22222,"[19.5,20)","[19.5,20)",2015-01-16 05:19:59,4
"2810",19.75,40.72833772,-111.9502569,45.66667,"[19.5,20)","[19.5,20)",2015-02-15 16:00:00,4
"2811",19.75,40.72833772,-111.9502569,76.11111,"[19.5,20)","[19.5,20)",2015-03-18 02:39:59,2
"2812",19.75,40.72833772,-111.9502569,106.55556,"[19.5,20)","[19.5,20)",2015-04-17 13:20:00,3
"2813",19.75,40.72833772,-111.9502569,137,"[19.5,20)","[19.5,20)",2015-05-18 00:00:00,2
"2814",19.75,40.72833772,-111.9502569,167.44444,"[19.5,20)","[19.5,20)",2015-06-17 10:39:59,2
"2815",19.75,40.72833772,-111.9502569,197.88889,"[19.5,20)","[19.5,20)",2015-07-17 21:20:00,2
"2816",19.75,40.72833772,-111.9502569,228.33333,"[19.5,20)","[19.5,20)",2015-08-17 07:59:59,1
"2817",19.75,40.72833772,-111.9502569,258.77778,"[19.5,20)","[19.5,20)",2015-09-16 18:40:00,0
"2818",19.75,40.72833772,-111.9502569,289.22222,"[19.5,20)","[19.5,20)",2015-10-17 05:19:59,2
"2819",19.75,40.72833772,-111.9502569,319.66667,"[19.5,20)","[19.5,20)",2015-11-16 16:00:00,1
"2820",19.75,40.72833772,-111.9502569,350.11111,"[19.5,20)","[19.5,20)",2015-12-17 02:39:59,3
"2821",19.75,40.72833772,-111.9502569,380.55556,"[19.5,20)","[19.5,20)",2016-01-16 13:20:00,2
"2822",19.75,40.72833772,-111.9502569,411,"[19.5,20)","[19.5,20)",2016-02-16 00:00:00,1
"2823",19.75,40.72833772,-111.9502569,441.44444,"[19.5,20)","[19.5,20)",2016-03-17 10:39:59,0
"2824",19.75,40.72833772,-111.9502569,471.88889,"[19.5,20)","[19.5,20)",2016-04-16 21:20:00,1
"2825",19.75,40.72833772,-111.9502569,502.33333,"[19.5,20)","[19.5,20)",2016-05-17 07:59:59,3
